score,item_id,media_id,item_title,item_date,item_creator,item_url,pdf_url,local_pdf,text_path,page_index,candidate_text_from_extraction_not_final,context_before,context_after,categories,matched_terms,extraction_quality_proxy,clearance_status,verification_status,attribution_mode
121,985,1617,"August 18, 1939","August 18, 1939",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/985,https://collections.uwindsor.ca/files/original/f0e47ae79cc85e1e65e2d09ece4ae3072bf0c9fc.pdf,pdf_cache/item_985_august-18-1939.pdf,extracted_text_all/item_985_august-18-1939.txt,2,"It cannot be taken no pedentiéelly - everything Whimust be taken into. conqidoratioh by your hum}; feeling of .,...:,,.tx~uth. and by your artistic inntinct oveh boa-fern the director tolls you the different objectives and tempo. 'otc.'- To a I cumin extent it it: always the truth in given circumo’cencoo. end when you are over this limit. you are two and yet not tme‘boceuue you should have in your ooul eoncthinguliko-a ingrained. a. madam of Dickcn'e humer.","Chekhov linguist 18, 1939 that even if you didn't know that it was Dickcnn end a comedy. you couldn't make a tragiodielogue out of it.","I THE peycnonoexmz, plasma.",actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,cannot;director;end;feeling;tempo;truth,0.875,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
121,1078,2033,"December 5, 1941: Michael Chekhov's ninth class for professional actors: The psychological gesture","December 5, 1941",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/1078,https://collections.uwindsor.ca/files/original/37bb0f43cbbdbb4c610c4e87f0c108d2afed3fa7.pdf,pdf_cache/item_1078_december-5-1941-michael-chekhov-s-ninth-class-for-professional-actors-the-psychological-ge.pdf,extracted_text_all/item_1078_december-5-1941-michael-chekhov-s-ninth-class-for-professional-actors-the-psychological-ge.txt,22,"opHeE ie Chekhov | December 5, 1941 secret ways that we do not know why we cannot act a certain part. But if the body is free, then forever I am free in thig way, The bodily development is essential, FIRST APPROACH TO THE PLAY - THE ACTOR'S DREAMS OR INTUITION ugstions I understand what you mean by the archetype and the gesture, and it is a very releasing thing.",,"But when I have finished reading a play, I have always come to certain intellectual conclusions about it, I don't feel it would be right to negate this.",actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,archetype;body;cannot;first;free;gesture;play,0.892,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
121,837,1444,"February 25, 1938","February 25, 1938",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/837,https://collections.uwindsor.ca/files/original/fea15c939be1bd99d817c7738fb3594c323949bc.pdf,pdf_cache/item_837_february-25-1938.pdf,extracted_text_all/item_837_february-25-1938.txt,1,"We must know that there are two feelings of the whole - one is the intellectual which we cannot apply to our art at all, and the other is that which feeds and lends’our whole nature. It is the yhglg nature which participates in this rhythmical thing.",The illusion of the whole is there but the real experience of the whole - the beginning and the end - is not.,The beginning must be connected with the end.,actor_struggle;daily_inspiration;directing_academic_footnote,art;cannot;feelings;intellectual;whole,0.887,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
121,838,1445,"February 25, 1938 (afternoon)","February 25, 1938",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/838,https://collections.uwindsor.ca/files/original/5d6c71cf4630e266f57ef47fcdbdd74e79be7973.pdf,pdf_cache/item_838_february-25-1938-afternoon.pdf,extracted_text_all/item_838_february-25-1938-afternoon.txt,6,"Scenes from fir. Shdanoff's clam 21o will try to touch different moments from different scenes, by the condition that you will pay attention to this power of radiation which will fill tho whole audience room and tho stage, but I must make it clear that it is important to distinguish between two things: First. to carry our influcnco when speaking by the means of increasing the power of the voice.",Tlhcn you will take the whole body and show one finger you have great power.,Secondly. whether we are behind the stage or not. us have only to increase our inner effort to radiate.,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,attention;audience;first;moments;radiation;scenes;voice;whole;will,0.884,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
121,838,1445,"February 25, 1938 (afternoon)","February 25, 1938",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/838,https://collections.uwindsor.ca/files/original/5d6c71cf4630e266f57ef47fcdbdd74e79be7973.pdf,pdf_cache/item_838_february-25-1938-afternoon.pdf,extracted_text_all/item_838_february-25-1938-afternoon.txt,6,"Shdanoff's clam 21o will try to touch different moments from different scenes, by the condition that you will pay attention to this power of radiation which will fill tho whole audience room and tho stage, but I must make it clear that it is important to distinguish between two things: First. to carry our influcnco when speaking by the means of increasing the power of the voice.",Scenes from fir.,Secondly. whether we are behind the stage or not. us have only to increase our inner effort to radiate.,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,attention;audience;first;moments;radiation;scenes;voice;whole;will,0.884,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
121,665,1224,"February 8, 1937","February 8, 1937",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/665,https://collections.uwindsor.ca/files/original/f2566c51a9298f66a98500aea691d44d12801420.pdf,pdf_cache/item_665_february-8-1937.pdf,extracted_text_all/item_665_february-8-1937.txt,5,"Therefore the director must concentrate not only on the beginning of the play because then only one part of the play is born. The reason that I have included thin flying over the play in the Method, is because all my life in tho theatre I suffered because we always started with tho first not and went over it again and again. and then remembered that no hud tho second and third act to create before the performance.","FLYIEG OVER THE PLAY: Cur Method gives us the possibility to fly over the whole play and to touch any moment we want with our imagination, or by the incorporation of images, or by the othor moans which we have.",This was true even in tho Hoscow Art Theatre.,actor_struggle;daily_inspiration;directing_academic_footnote,beginning;concentrate;director;first;life;play;theatre,0.895,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
121,659,1218,"January 23, 1937","January 23, 1937",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/659,https://collections.uwindsor.ca/files/original/9024fda428c5288fb58b9435e4effc607a45f37a.pdf,pdf_cache/item_659_january-23-1937.pdf,extracted_text_all/item_659_january-23-1937.txt,5,"Later we will perhaps pay less attention to it, and will pay more attention to imagination and other things. iho director can find the whole play in the platonic world. The more harmonious your composition of psychological gestures in. the nearer you are to the platonic world. when the director has found a gesture with his actors he can change it and explore further.","1937 The loss free the actor will he in doing his psychological gesture, the more free he will he later on. it depends upon the director what form of the gesture he gives. we are now working with the psychological gesture because we want to understand it.","Don Lu xotox Always think of the spiral. it is good to do psychological gestures and then imagine and always 50 back to each thing, and do other things in between.",actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,attention;composition;director;gesture;imagination;play;psychological gesture;whole;will,0.892,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
121,811,8504,"January 27, 1938","January 27, 1938",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/811,https://collections.uwindsor.ca/files/original/077111dcf82faca563a3b41cf1a8182bac430d93.pdf,pdf_cache/item_811_january-27-1938.pdf,extracted_text_all/item_811_january-27-1938.txt,3,"It is a miracle for uSe We cannot command ourselves to be full of love, or full of hatred, but we can always do the gesture. ‘This isin our power, and when we are masters we are able to feel this small secret, which is really a big secret, and if we are able to do a gesture and to fill it, then we are able to command our soul to get the quality of caution, First of all, it is possible by doing tho gesture to fill it with certain qualities.",We know what we want but we cannot get it.,"Do it several times and concentrate. (You have to repeat scales many,many times on the piano).",actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,cannot;first;gesture;love;qualities;quality;soul,0.864,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
121,1084,1713,"January 29, 1942: Open lecture to actors held at ""Actors Service,"" New York","January 29, 1942",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/1084,https://collections.uwindsor.ca/files/original/b506e5abb546f4589a4901ffce64e32926377f04.pdf,pdf_cache/item_1084_january-29-1942-open-lecture-to-actors-held-at-actors-service-new-york.pdf,extracted_text_all/item_1084_january-29-1942-open-lecture-to-actors-held-at-actors-service-new-york.txt,30,But still there is a little door through which we can enter a small tech. and having very little time but a strong will and the desire to do something which may later on grow into something which we cannot even forooco. gueotion: Regarding this future actor. If he has mastered the technique of concentration and imagination and in confronted by a script. would you say that he would be developed in such a way that he would be able to give a perfect reading on the first day?,Angggg (Hiehaol Chekhov): It is a very difficult problem. and from certain points of view we cannot solve it because if you need money. you need it.,Answer (Michael Chokhov)x The manner in which the uctoro are compelled to work now will not give us any help.,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,cannot;concentration;desire;first;future;imagination;will,0.893,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
121,720,1299,"June 15, 1937","June 15, 1937",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/720,https://collections.uwindsor.ca/files/original/ac8b8c235d4bb0d5f596c275abc4fa4e50a5d26d.pdf,pdf_cache/item_720_june-15-1937.pdf,extracted_text_all/item_720_june-15-1937.txt,1,"In Che Fishiny Scone the director has draw: the main line, but I thirk it is not only expressing the idea of the play. because this main line must be the incorporation of what wc will call later on the rhythmical gesture of the whole play. 19 are now zpeaking about the idea which we will see in the future as the living gesture, the same pgycholcgical gssture embracihu everything.","In Balladiha I , yau must try to find the same lino.",Eerhags the idea of Lhe Fishinr §gg§g is not the same as what the director has drawL.,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,director;future;gesture;living;play;whole;will,0.877,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
121,895,1502,"June 27, 1938","June 27, 1938",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/895,https://collections.uwindsor.ca/files/original/ace522e73ef59a7a40aa42d49260e7014e514d26.pdf,pdf_cache/item_895_june-27-1938.pdf,extracted_text_all/item_895_june-27-1938.txt,6,"‘ with ﬁle feeling of case. fooling of form. feeling of beauty. fueling of the whole Hhich'uill embrace the whole prbcokgs. build the otrﬁcturcc - group fooling - froc handohgnd brains.” RHYTHMICAL QUALITIES AND CLIP:’i‘XESI We shall now do exorcism with the theme of '_‘:___ho Flood Elm Dn1uq5].Th1cz zinc wo-'L-hall do it as apapumjipn fqr our future ’cheory of rhythm, on we shall start with the very first cxorogsoa landing to thin rhythm idea. Difforbnt qualities can be applied no a composition for tho whole.","Chekhw ' Juno 2?, 1938 Add to this the fouling of beauty — beauty in our uonno - beauty in our aesthetic consciousness.","We hmio taken 1:110 qualities of 'utuccato.“ ""cold, "" and ""he.vm“ and no have incorporated it in a whole compositign - a rhythmical. whole.",actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,beauty;composition;feeling;first;form;future;group;qualities;rhythm;whole,0.855,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
121,699,1278,"May 4, 1937","May 4, 1937",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/699,https://collections.uwindsor.ca/files/original/14ec99b98b77cabfa63b47e84ef62234cf3a37db.pdf,pdf_cache/item_699_may-4-1937.pdf,extracted_text_all/item_699_may-4-1937.txt,5,"Then I would proceed to part of the scene and rahcarse the beginning and the end, first with the gesture, then from the point of view of the objective, or atmesphere, etc., but some point of view must be siven, Then 1 would take a part of the scene — for example, the Smint and Salladina, and lot them act from different points of view, ihen you will come more and more to det@ils.","1, Chekhov iay , 1937 his feeling of the whole will cive them in lime the feelin, for each detail which will Bbe in a certain place, because they feel the whole more or less and what detail must be where, and what ind of detail.",This is one very right way.,actor_struggle;directing_academic_footnote;method_terms,beginning;end;first;gesture;objective;scene;will,0.893,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
121,1074,2034,"November 21, 1941: Michael Chekhov's fifth class for professional actors: Exercise -- Repetition is the growing power","November 21, 1941",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/1074,https://collections.uwindsor.ca/files/original/070c5b5f7d19735af84ffa9b541595cf0a252102.pdf,pdf_cache/item_1074_november-21-1941-michael-chekhov-s-fifth-class-for-professional-actors-exercise-repetition.pdf,extracted_text_all/item_1074_november-21-1941-michael-chekhov-s-fifth-class-for-professional-actors-exercise-repetition.txt,10,"Angwer: I understand your question. We must not git back and wait - that is fear which chokes us, First of all, because you are an actor you cannot sit and wait, except if you are embarrassed, then, of course, nothing happens, For example, let us take the moment when the sailors are drinking and talking to sach other in the atmosphere, theres ig so much to dol",Must I sit back and walt for something to come?,,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,atmosphere;cannot;fear;first;moment;talking,0.887,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
120,1077,1708,"December 1, 1941: Michael Chekhov's eighth class for professional actors: The role of the director","December 1, 1941",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/1077,https://collections.uwindsor.ca/files/original/9581e17a7a3a183d104d790c4db9c387d28fe2a8.pdf,pdf_cache/item_1077_december-1-1941-michael-chekhov-s-eighth-class-for-professional-actors-the-role-of-the-dir.pdf,extracted_text_all/item_1077_december-1-1941-michael-chekhov-s-eighth-class-for-professional-actors-the-role-of-the-dir.txt,9,"He combines so many characters in the one atmosphere of a scene, an act. or the whole play. But whether you, as - a character. are cynical towards the atmosphere of awe. or are sympathetic to it. you must accept it. otherwise you will be out of the style of the play, or you will not belong to the scene.",The more you grow into your character. the more you react to this atmosphere as a character. and then We have just what the author wants.,,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,atmosphere;play;scene;style;whole;will,0.892,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
120,828,1435,"February 15, 1938","February 15, 1938",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/828,https://collections.uwindsor.ca/files/original/8bb1971bd76cf252cc7035ae59cda4eaf45616a2.pdf,pdf_cache/item_828_february-15-1938.pdf,extracted_text_all/item_828_february-15-1938.txt,6,"Although at first this work of rhythm may seem to us quite mechanical and not really rhythmical. this is only the fern. It is u staircase on which we can clinb to the next level. which is the real rhythm based on this form. ”he real form will never kill the real life, but will increase it.","Without this artistb nature sitting inside. the art falls down into naturalism, worse than photography. for photography can be an art, but naturalism is not art.","For a short time it may seem dead. this form, but when we overcome it and reach the ""after-form."" then it will be rhythmical. we must not be afrAid of this stage and run 4, away from it.",actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,first;form;life;mechanical;rhythm;will,0.889,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
120,1085,1714,"February 17, 1942: Second open lecture to actors held at ""Actors Service,"" New York","February 17, 1942",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/1085,https://collections.uwindsor.ca/files/original/e2ad8ea668fcbc88e78d31b43871e4335c42382c.pdf,pdf_cache/item_1085_february-17-1942-second-open-lecture-to-actors-held-at-actors-service-new-york.pdf,extracted_text_all/item_1085_february-17-1942-second-open-lecture-to-actors-held-at-actors-service-new-york.txt,19,The creative prqogee. which the actor of the future will know from inside. conniote of four definite ctnuen which the actor will love. The first stage is when he foole that the part he is going to perform. the play he in going to perform. is something which he can embrace entirely an a general atmosphere which comes nearer and nearer.,Freedom is not license.,"No details yet. but a pleasant atmosphere of the play culled Romeo and Juliet, let us say.",actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,atmosphere;creative;first;future;love;play;will,0.891,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
120,672,1231,"February 25, 1937: Performance of Sketches","February 25, 1937",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/672,https://collections.uwindsor.ca/files/original/30a40bb2b6f3d5ba98b7ded44367c274f563a654.pdf,pdf_cache/item_672_february-25-1937-performance-of-sketches.pdf,extracted_text_all/item_672_february-25-1937-performance-of-sketches.txt,1,"After the first and second ahowingo tho sketches will be much clearer and nearer to the director's ideal. The director may show psychological gestures. actions, imagination. atmosphere, etc.","It may be very dreadful, but the effort is absolutely noooooary.",All are possible. but tho director must know clearly what he is doing and why.,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,atmosphere;director;director's;first;imagination;psychological gesture;will,0.885,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
120,837,1444,"February 25, 1938","February 25, 1938",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/837,https://collections.uwindsor.ca/files/original/fea15c939be1bd99d817c7738fb3594c323949bc.pdf,pdf_cache/item_837_february-25-1938.pdf,extracted_text_all/item_837_february-25-1938.txt,2,"It is quite natural if we have a feeling of the whole, we experience this middle part, but by studying these things we have to pay attention especially to this transitional part. This is nothing new but we must be able to concentrate on this part.","Chekhov February 25, 1938 end as a t ansition - a Esychological. ohxsieal, or emotional bridge.",BRIDGES AND TRANSITIONSI Now. a movement starting with the right hand.,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,attention;concentrate;feeling;middle;whole,0.889,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
120,659,1218,"January 23, 1937","January 23, 1937",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/659,https://collections.uwindsor.ca/files/original/9024fda428c5288fb58b9435e4effc607a45f37a.pdf,pdf_cache/item_659_january-23-1937.pdf,extracted_text_all/item_659_january-23-1937.txt,4,If you will build the whole scene by means of you: psychological gesture. you uill at the same time rehearse the play. but on a level which is much richer. The richness of mo performance in the real world depends upon how high you can reach the “platonic world;.,These simple exorcise: for the psychological gesture will grow with experience.,"2 the world of our psychological gestures. toot dynix You can take the whole first part of the play and bring it into one gesture. ihc psychological gesture is likc bread and nine rat the actor. .oer dynt must push his obstacles away. not as heavy naturial things, but as . poet ' of beauty.",actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,gesture;play;psychological gesture;rehearse;scene;whole;will,0.890,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
120,1022,1654,"January 25, 1940","January 25, 1940",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/1022,https://collections.uwindsor.ca/files/original/b67edba36a7b8c1a480bb3b2e913326b7bdca3f3.pdf,pdf_cache/item_1022_january-25-1940.pdf,extracted_text_all/item_1022_january-25-1940.txt,2,The whole human being hne to be taken by this act of concentration and with all these invisible powers tend fo'rcee which we poeeeee. we have to make this grip. If we gill‘got thie ability and develop it. the ability to uee out whoie being for gripping an objective - whether it in n phy'eicel one or m imaginative one - than we will get the first idea of what it means to be concentrated on something.,"V homily. to 'bo cenccncrnted en eenethina does not mean to be eencentrn’ceri with one sense - it means to be eonconﬁrmed with an our ecnsee, aii em: abilities which the human being has. whether we lmew then or not.",It will be a miracle. and you will discover new things which you did not know existed: auch,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,ability;concentration;first;objective;whole;will,0.884,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
120,720,1299,"June 15, 1937","June 15, 1937",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/720,https://collections.uwindsor.ca/files/original/ac8b8c235d4bb0d5f596c275abc4fa4e50a5d26d.pdf,pdf_cache/item_720_june-15-1937.pdf,extracted_text_all/item_720_june-15-1937.txt,1,"In Balladiha I , yau must try to find the same lino. In Che Fishiny Scone the director has draw: the main line, but I thirk it is not only expressing the idea of the play. because this main line must be the incorporation of what wc will call later on the rhythmical gesture of the whole play.","You will see that the more ex— perienced you become the more you will :oaiize how really impossible it is ta create misc en sccne which is not part of one big gesture. uhere is one part of the misc ch cache in ﬂalgngina L which is not in connecﬁion with the line of up ard down. good and evil in the play, and the gators are like strange dead bodies.","19 are now zpeaking about the idea which we will see in the future as the living gesture, the same pgycholcgical gssture embracihu everything.",actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,director;gesture;play;whole;will,0.877,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
120,883,1490,"June 2, 1938","June 2, 1938",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/883,https://collections.uwindsor.ca/files/original/1242d1ff7d9221d4647e56fbd57f9b6bbbba0f8e.pdf,pdf_cache/item_883_june-2-1938.pdf,extracted_text_all/item_883_june-2-1938.txt,6,"If your imagination is ottong enough you will see Electra with your uind'n eye. At the beginning you can force yourself to one her oyon. her movemente, her voice. what she feels - this is good for the beginning to call upon her, but it is only the first part. the beginning.",Something muut happen to you in your room and stop everything you are doing.,The second part and the victory canon when the image comes to you and forces you to look at it.,actor_struggle;daily_inspiration;directing_academic_footnote,beginning;first;imagination;voice;will,0.891,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
120,855,1462,"March 15, 1938","March 15, 1938",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/855,https://collections.uwindsor.ca/files/original/c4d2266f89affdd8d7d1a073baef435026dca9be.pdf,pdf_cache/item_855_march-15-1938.pdf,extracted_text_all/item_855_march-15-1938.txt,2,"You must develop the atmosphere itself and then all the action and speeches will grow out of it. The order of the scene was the following: First, the moment of depression after the spy's first speech. then the moment of relief. like air. when the old professor spoke,",Every point in the Method frees us if taken consciously.,,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,action;atmosphere;first;moment;scene;speech;will,0.892,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
120,944,1569,"March 7, 1939","March 7, 1939",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/944,https://collections.uwindsor.ca/files/original/f90c7ff0b51899d0f3ef0c20bb7828491e0e973f.pdf,pdf_cache/item_944_march-7-1939.pdf,extracted_text_all/item_944_march-7-1939.txt,6,1939 .pointe - thin in the beginning and this is the end - perhaps in the middle there will be award in the style of the play.,3‘1 5 I H.‘ Chekhov march 7 .,If it is too vague. then give another condition which will lend them.,actor_struggle;directing_academic_footnote;method_terms,beginning;end;middle;play;style;will,0.881,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
120,944,1569,"March 7, 1939","March 7, 1939",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/944,https://collections.uwindsor.ca/files/original/f90c7ff0b51899d0f3ef0c20bb7828491e0e973f.pdf,pdf_cache/item_944_march-7-1939.pdf,extracted_text_all/item_944_march-7-1939.txt,6,3‘1 5 I H.‘ Chekhov march 7 . 1939 .pointe - thin in the beginning and this is the end - perhaps in the middle there will be award in the style of the play.,,If it is too vague. then give another condition which will lend them.,actor_struggle;directing_academic_footnote;method_terms,beginning;end;middle;play;style;will,0.881,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
120,847,1454,"March 8, 1938","March 8, 1938",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/847,https://collections.uwindsor.ca/files/original/e7d15e203590b850ac4fd6f48e5041b534502d9e.pdf,pdf_cache/item_847_march-8-1938.pdf,extracted_text_all/item_847_march-8-1938.txt,3,"If you have the feeling at the whole; in three parts. nothing can dieturb you - nothimg can disturb this one, two, three. which is ahsoluto form. yet is absolutely flexible. This is the secret of rhythm; You can put in the first part whateveztyou like J everything. every detail will be in the right place? but it will be much clearer later on.","Please consider the first part as something which has inside it'a definite opening of the window and saying; ""Good morning."" and than they are vague. and in general depart. into this whole. certain definite moments will not disturb. but they will be interpreted somehow - certain interpretation will come.","Will you_eleaoe pet in the last part, ""Good night,"" and in the first part.",actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,feeling;first;form;rhythm;whole;will,0.883,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
120,922,1547,"November 11, 1938","November 11, 1938",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/922,https://collections.uwindsor.ca/files/original/59a9b356c814ae8ee6c80519d08716e731dc62ec.pdf,pdf_cache/item_922_november-11-1938.pdf,extracted_text_all/item_922_november-11-1938.txt,4,"When we have not yet got the feeling of the style of the play. the tempo in wrong, and where we mostly lose our time is betwoon wordo. between aotione. and this in why I recommend to Peter to do everything in one big wave. If you will get this feeling of the whole. you will see that there is no time to make dead pauaae or dregeinSide you.",Even if you have not got the words you can keep the tempo inside.,"‘ it is absolutely in connection with the feeling of the whole, and it is in connection with the style of this special ploy.",actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,dead;feeling;play;style;tempo;whole;will,0.888,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
