item_id,media_id,title,date,status,pages,chars,pdf_path,text_path,candidate_count_so_far
857,1464,"March 16, 1938","March 16, 1938",ok,6,7465,pdf_cache/item_857_march-16-1938.pdf,extracted_text_all/item_857_march-16-1938.txt,25192
858,1465,"March 16, 1938 (afternoon)","March 16, 1938",ok,1,1208,pdf_cache/item_858_march-16-1938-afternoon.pdf,extracted_text_all/item_858_march-16-1938-afternoon.txt,25210
859,1466,"March 17, 1938","March 17, 1938",ok,7,8484,pdf_cache/item_859_march-17-1938.pdf,extracted_text_all/item_859_march-17-1938.txt,25319
860,1467,"March 17, 1938 (afternoon)","March 17, 1938",ok,1,1035,pdf_cache/item_860_march-17-1938-afternoon.pdf,extracted_text_all/item_860_march-17-1938-afternoon.txt,25337
861,1468,"March 18, 1938","March 18, 1938",ok,3,3504,pdf_cache/item_861_march-18-1938.pdf,extracted_text_all/item_861_march-18-1938.txt,25389
862,1469,"March 18, 1938 (afternoon)","March 18, 1938",ok,12,16650,pdf_cache/item_862_march-18-1938-afternoon.pdf,extracted_text_all/item_862_march-18-1938-afternoon.txt,25543
863,1470,"March 21, 1938","March 21, 1938",ok,11,15421,pdf_cache/item_863_march-21-1938.pdf,extracted_text_all/item_863_march-21-1938.txt,25720
864,1471,"March 21, 1938 (afternoon)","March 21, 1938",ok,3,3662,pdf_cache/item_864_march-21-1938-afternoon.pdf,extracted_text_all/item_864_march-21-1938-afternoon.txt,25769
865,1472,"March 22, 1938","March 22, 1938",ok,6,7773,pdf_cache/item_865_march-22-1938.pdf,extracted_text_all/item_865_march-22-1938.txt,25873
866,1473,"March 28, 1938 (afternoon)","March 28, 1938",ok,32,44619,pdf_cache/item_866_march-28-1938-afternoon.pdf,extracted_text_all/item_866_march-28-1938-afternoon.txt,26309
867,1474,"May 2, 1938 (morning)","May 2, 1938",ok,3,3993,pdf_cache/item_867_may-2-1938-morning.pdf,extracted_text_all/item_867_may-2-1938-morning.txt,26355
868,1475,"May 2, 1938 (afternoon)","May 2, 1938",ok,6,8237,pdf_cache/item_868_may-2-1938-afternoon.pdf,extracted_text_all/item_868_may-2-1938-afternoon.txt,26432
869,1476,"May 3, 1938 (afternoon)","May 3, 1938",ok,5,6315,pdf_cache/item_869_may-3-1938-afternoon.pdf,extracted_text_all/item_869_may-3-1938-afternoon.txt,26487
870,1477,"May 6, 1938 (afternoon)","May 6, 1938",ok,5,6494,pdf_cache/item_870_may-6-1938-afternoon.pdf,extracted_text_all/item_870_may-6-1938-afternoon.txt,26553
871,1478,"May 9, 1938","May 9, 1938",ok,5,6682,pdf_cache/item_871_may-9-1938.pdf,extracted_text_all/item_871_may-9-1938.txt,26634
872,1479,"May 10, 1938 (morning)","May 10, 1938",ok,4,5271,pdf_cache/item_872_may-10-1938-morning.pdf,extracted_text_all/item_872_may-10-1938-morning.txt,26674
873,1480,"May 10, 1938 (afternoon)","May 10, 1938",ok,10,14295,pdf_cache/item_873_may-10-1938-afternoon.pdf,extracted_text_all/item_873_may-10-1938-afternoon.txt,26820
874,1481,"May 12, 1938","May 12, 1938",ok,5,6514,pdf_cache/item_874_may-12-1938.pdf,extracted_text_all/item_874_may-12-1938.txt,26891
875,1482,"May 17, 1938","May 17, 1938",ok,2,2111,pdf_cache/item_875_may-17-1938.pdf,extracted_text_all/item_875_may-17-1938.txt,26916
876,1483,"May 19, 1938","May 19, 1938",ok,2,1491,pdf_cache/item_876_may-19-1938.pdf,extracted_text_all/item_876_may-19-1938.txt,26933
877,1484,"May 19, 1938 (afternoon)","May 19, 1938",ok,3,3890,pdf_cache/item_877_may-19-1938-afternoon.pdf,extracted_text_all/item_877_may-19-1938-afternoon.txt,26974
878,1485,"May 21, 1938 (afternoon)","May 21, 1938",ok,9,12633,pdf_cache/item_878_may-21-1938-afternoon.pdf,extracted_text_all/item_878_may-21-1938-afternoon.txt,27080
879,1486,"May 21, 1938 (afternoon)","May 22, 1938",ok,5,6746,pdf_cache/item_879_may-21-1938-afternoon.pdf,extracted_text_all/item_879_may-21-1938-afternoon.txt,27162
880,1487,"May 25, 1938","May 26, 1938",ok,2,1590,pdf_cache/item_880_may-25-1938.pdf,extracted_text_all/item_880_may-25-1938.txt,27181
881,1488,"May 27, 1938","May 27, 1938",ok,5,5779,pdf_cache/item_881_may-27-1938.pdf,extracted_text_all/item_881_may-27-1938.txt,27224
882,1489,"May 30, 1938","May 30, 1938",ok,5,6452,pdf_cache/item_882_may-30-1938.pdf,extracted_text_all/item_882_may-30-1938.txt,27298
883,1490,"June 2, 1938","June 2, 1938",ok,11,15121,pdf_cache/item_883_june-2-1938.pdf,extracted_text_all/item_883_june-2-1938.txt,27471
884,1491,"June 6, 1938","June 6, 1938",ok,4,5279,pdf_cache/item_884_june-6-1938.pdf,extracted_text_all/item_884_june-6-1938.txt,27522
885,1492,"June 7, 1938 (morning)","June 7, 1938",ok,6,8066,pdf_cache/item_885_june-7-1938-morning.pdf,extracted_text_all/item_885_june-7-1938-morning.txt,27631
886,1493,"June 7, 1938 (afternoon)","June 7, 1938",ok,3,3018,pdf_cache/item_886_june-7-1938-afternoon.pdf,extracted_text_all/item_886_june-7-1938-afternoon.txt,27679
887,1494,"June 8, 1938: Suggestions for an article about Michael Chekhov","June 8, 1938",ok,3,3333,pdf_cache/item_887_june-8-1938-suggestions-for-an-article-about-michael-chekhov.pdf,extracted_text_all/item_887_june-8-1938-suggestions-for-an-article-about-michael-chekhov.txt,27716
888,1495,"June 9, 1938: The intellectual approach","June 9, 1938",ok,4,3870,pdf_cache/item_888_june-9-1938-the-intellectual-approach.pdf,extracted_text_all/item_888_june-9-1938-the-intellectual-approach.txt,27742
889,1496,"June 10, 1938: Improvisation exercises given by Michael Chekhov at an audition","June 10, 1938",ok,1,1538,pdf_cache/item_889_june-10-1938-improvisation-exercises-given-by-michael-chekhov-at-an-audition.pdf,extracted_text_all/item_889_june-10-1938-improvisation-exercises-given-by-michael-chekhov-at-an-audition.txt,27756
890,1497,"June 10, 1938","June 10, 1938",ok,1,822,pdf_cache/item_890_june-10-1938.pdf,extracted_text_all/item_890_june-10-1938.txt,27763
891,1498,"June 13, 1938","June 13, 1938",ok,6,8051,pdf_cache/item_891_june-13-1938.pdf,extracted_text_all/item_891_june-13-1938.txt,27869
892,1499,"June 14, 1938","June 14, 1938",ok,3,3553,pdf_cache/item_892_june-14-1938.pdf,extracted_text_all/item_892_june-14-1938.txt,27908
893,1500,"June 19, 1938","June 19, 1938",ok,11,15478,pdf_cache/item_893_june-19-1938.pdf,extracted_text_all/item_893_june-19-1938.txt,28087
894,1501,"June 24, 1938","June 24, 1938",ok,8,9223,pdf_cache/item_894_june-24-1938.pdf,extracted_text_all/item_894_june-24-1938.txt,28197
895,1502,"June 27, 1938","June 27, 1938",ok,9,11086,pdf_cache/item_895_june-27-1938.pdf,extracted_text_all/item_895_june-27-1938.txt,28328
896,1503,"June 27, 1938 (afternoon)","June 27, 1938",ok,6,8077,pdf_cache/item_896_june-27-1938-afternoon.pdf,extracted_text_all/item_896_june-27-1938-afternoon.txt,28426
897,1522,"June 28, 1938","June 28, 1938",ok,10,14279,pdf_cache/item_897_june-28-1938.pdf,extracted_text_all/item_897_june-28-1938.txt,28584
898,1523,"June 29, 1938: The role of the amateur","June 29, 1938",ok,2,1406,pdf_cache/item_898_june-29-1938-the-role-of-the-amateur.pdf,extracted_text_all/item_898_june-29-1938-the-role-of-the-amateur.txt,28598
899,1524,"June 30, 1938","June 30, 1938",ok,3,2897,pdf_cache/item_899_june-30-1938.pdf,extracted_text_all/item_899_june-30-1938.txt,28631
900,1525,"June 30, 1938","June 30, 1938",ok,1,568,pdf_cache/item_900_june-30-1938.pdf,extracted_text_all/item_900_june-30-1938.txt,28642
901,1526,"July 1, 1938","July 1, 1938",ok,17,23511,pdf_cache/item_901_july-1-1938.pdf,extracted_text_all/item_901_july-1-1938.txt,28888
902,1527,"July 4, 1938","July 4, 1938",ok,7,10144,pdf_cache/item_902_july-4-1938.pdf,extracted_text_all/item_902_july-4-1938.txt,28960
903,1528,"July 11, 1938","July 11, 1938",ok,16,22218,pdf_cache/item_903_july-11-1938.pdf,extracted_text_all/item_903_july-11-1938.txt,29182
904,1529,"July 14, 1938","July 14, 1938",ok,8,10715,pdf_cache/item_904_july-14-1938.pdf,extracted_text_all/item_904_july-14-1938.txt,29312
905,1530,"July 15, 1938","July 15, 1938",ok,3,2759,pdf_cache/item_905_july-15-1938.pdf,extracted_text_all/item_905_july-15-1938.txt,29342
906,1531,"July 16, 1938: The actor's nature","July 16, 1938",ok,1,826,pdf_cache/item_906_july-16-1938-the-actor-s-nature.pdf,extracted_text_all/item_906_july-16-1938-the-actor-s-nature.txt,29352
907,1532,"July 20, 1938","July 20, 1938",ok,4,5886,pdf_cache/item_907_july-20-1938.pdf,extracted_text_all/item_907_july-20-1938.txt,29420
908,1533,"July 21, 1938","July 21, 1938",ok,12,16379,pdf_cache/item_908_july-21-1938.pdf,extracted_text_all/item_908_july-21-1938.txt,29586
909,1534,"October 3, 1938","October 3, 1938",ok,11,15446,pdf_cache/item_909_october-3-1938.pdf,extracted_text_all/item_909_october-3-1938.txt,29792
910,1535,"October 3, 1938","October 3, 1938",ok,4,4831,pdf_cache/item_910_october-3-1938.pdf,extracted_text_all/item_910_october-3-1938.txt,29842
911,1536,"October 5, 1938: Transform director's suggestion into actor's desire","October 5, 1938",ok,2,2573,pdf_cache/item_911_october-5-1938-transform-director-s-suggestion-into-actor-s-desire.pdf,extracted_text_all/item_911_october-5-1938-transform-director-s-suggestion-into-actor-s-desire.txt,29875
912,1537,"October 7, 1938","October 7, 1938",ok,2,2197,pdf_cache/item_912_october-7-1938.pdf,extracted_text_all/item_912_october-7-1938.txt,29895
913,1538,"October 11, 1938","October 11, 1938",ok,1,1508,pdf_cache/item_913_october-11-1938.pdf,extracted_text_all/item_913_october-11-1938.txt,29916
914,1539,"October 14-15, 1938","October 14-15, 1938",ok,14,20272,pdf_cache/item_914_october-14-15-1938.pdf,extracted_text_all/item_914_october-14-15-1938.txt,30156
915,1540,"October 18, 1938","October 18, 1938",ok,8,10820,pdf_cache/item_915_october-18-1938.pdf,extracted_text_all/item_915_october-18-1938.txt,30239
916,1541,"October 28, 1938","October 28, 1938",ok,4,4830,pdf_cache/item_916_october-28-1938.pdf,extracted_text_all/item_916_october-28-1938.txt,30298
917,1542,"October 31, 1938","October 31, 1938",ok,2,2210,pdf_cache/item_917_october-31-1938.pdf,extracted_text_all/item_917_october-31-1938.txt,30327
918,1543,"November 3, 1938","November 3, 1938",ok,6,8404,pdf_cache/item_918_november-3-1938.pdf,extracted_text_all/item_918_november-3-1938.txt,30436
919,1544,"November 3, 1938: Plans for the studio's life in Dartington and in America","November 3, 1938",ok,7,9239,pdf_cache/item_919_november-3-1938-plans-for-the-studio-s-life-in-dartington-and-in-america.pdf,extracted_text_all/item_919_november-3-1938-plans-for-the-studio-s-life-in-dartington-and-in-america.txt,30524
920,1545,"November 3, 1938: Rehearsal suggestions for Spanish Evening and The Possessed","November 3, 1938",ok,3,4415,pdf_cache/item_920_november-3-1938-rehearsal-suggestions-for-spanish-evening-and-the-possessed.pdf,extracted_text_all/item_920_november-3-1938-rehearsal-suggestions-for-spanish-evening-and-the-possessed.txt,30577
921,1546,"November 7, 1938","November 7, 1938",ok,12,17935,pdf_cache/item_921_november-7-1938.pdf,extracted_text_all/item_921_november-7-1938.txt,30790
922,1547,"November 11, 1938","November 11, 1938",ok,4,5941,pdf_cache/item_922_november-11-1938.pdf,extracted_text_all/item_922_november-11-1938.txt,30878
923,1548,"November 12, 1938","November 12, 1938",ok,1,1242,pdf_cache/item_923_november-12-1938.pdf,extracted_text_all/item_923_november-12-1938.txt,30899
924,1549,"December 8, 1938","December 8, 1938",ok,2,2331,pdf_cache/item_924_december-8-1938.pdf,extracted_text_all/item_924_december-8-1938.txt,30927
925,1550,"December 8, 1938: Rehearsal for final performance in theatre: Spanish Evening","December 8, 1938",ok,4,5786,pdf_cache/item_925_december-8-1938-rehearsal-for-final-performance-in-theatre-spanish-evening.pdf,extracted_text_all/item_925_december-8-1938-rehearsal-for-final-performance-in-theatre-spanish-evening.txt,31008
926,1551,"January 16, 1939: The opening of the Chekhov Theatre Studio in Ridgefield, Connecticut","January 16, 1939",ok,29,38075,pdf_cache/item_926_january-16-1939-the-opening-of-the-chekhov-theatre-studio-in-ridgefield-connecticut.pdf,extracted_text_all/item_926_january-16-1939-the-opening-of-the-chekhov-theatre-studio-in-ridgefield-connecticut.txt,31444
927,1552,"January 17, 1939","January 17, 1939",ok,4,5570,pdf_cache/item_927_january-17-1939.pdf,extracted_text_all/item_927_january-17-1939.txt,31522
928,1553,"January 20, 1939","January 20, 1939",ok,4,5159,pdf_cache/item_928_january-20-1939.pdf,extracted_text_all/item_928_january-20-1939.txt,31589
929,1554,"January 21, 1939","January 21, 1939",ok,2,1992,pdf_cache/item_929_january-21-1939.pdf,extracted_text_all/item_929_january-21-1939.txt,31615
930,1555,"January 23, 1939","January 23, 1939",ok,4,5367,pdf_cache/item_930_january-23-1939.pdf,extracted_text_all/item_930_january-23-1939.txt,31691
931,1556,"January 26, 1939","January 26, 1939",ok,4,4806,pdf_cache/item_931_january-26-1939.pdf,extracted_text_all/item_931_january-26-1939.txt,31764
932,1557,"January 27, 1939","January 27, 1939",ok,4,4824,pdf_cache/item_932_january-27-1939.pdf,extracted_text_all/item_932_january-27-1939.txt,31832
933,1558,"January 30, 1939","January 30, 1939",ok,9,11998,pdf_cache/item_933_january-30-1939.pdf,extracted_text_all/item_933_january-30-1939.txt,31983
934,1559,"February 2, 1939","February 2, 1939",ok,5,5759,pdf_cache/item_934_february-2-1939.pdf,extracted_text_all/item_934_february-2-1939.txt,32043
935,1560,"February 3, 1939","February 3, 1939",ok,5,5418,pdf_cache/item_935_february-3-1939.pdf,extracted_text_all/item_935_february-3-1939.txt,32106
936,1561,"February 6, 1939","February 6, 1939",ok,3,2901,pdf_cache/item_936_february-6-1939.pdf,extracted_text_all/item_936_february-6-1939.txt,32140
937,1562,"February 9, 1939","February 9, 1939",ok,10,13960,pdf_cache/item_937_february-9-1939.pdf,extracted_text_all/item_937_february-9-1939.txt,32302
938,1563,"February 11, 1939","February 11, 1939",ok,4,4438,pdf_cache/item_938_february-11-1939.pdf,extracted_text_all/item_938_february-11-1939.txt,32342
939,1564,"February 15, 1939","February 15, 1939",ok,7,9044,pdf_cache/item_939_february-15-1939.pdf,extracted_text_all/item_939_february-15-1939.txt,32437
940,1565,"February 18, 1939","February 18, 1939",ok,5,6393,pdf_cache/item_940_february-18-1939.pdf,extracted_text_all/item_940_february-18-1939.txt,32503
941,1566,"February 21, 1939","February 21, 1939",ok,7,9331,pdf_cache/item_941_february-21-1939.pdf,extracted_text_all/item_941_february-21-1939.txt,32597
942,1567,"February 28, 1939","February 28, 1939",ok,4,4699,pdf_cache/item_942_february-28-1939.pdf,extracted_text_all/item_942_february-28-1939.txt,32642
943,1568,"March 1, 1939","March 1, 1939",ok,9,12810,pdf_cache/item_943_march-1-1939.pdf,extracted_text_all/item_943_march-1-1939.txt,32771
944,1569,"March 7, 1939","March 7, 1939",ok,7,8822,pdf_cache/item_944_march-7-1939.pdf,extracted_text_all/item_944_march-7-1939.txt,32869
945,1570,"March 10, 1939","March 11, 1939",ok,11,14947,pdf_cache/item_945_march-10-1939.pdf,extracted_text_all/item_945_march-10-1939.txt,33027
946,1571,"March 16, 1939","March 16, 1939",ok,2,2389,pdf_cache/item_946_march-16-1939.pdf,extracted_text_all/item_946_march-16-1939.txt,33049
947,1572,"March 20, 1939","March 20, 1939",ok,2,1827,pdf_cache/item_947_march-20-1939.pdf,extracted_text_all/item_947_march-20-1939.txt,33069
948,1573,"March 20, 1939 (afternoon)","March 20, 1939",ok,2,1572,pdf_cache/item_948_march-20-1939-afternoon.pdf,extracted_text_all/item_948_march-20-1939-afternoon.txt,33078
949,1574,"March 22, 1939","March 22, 1939",ok,4,5429,pdf_cache/item_949_march-22-1939.pdf,extracted_text_all/item_949_march-22-1939.txt,33128
950,1575,"April 5, 1939","April 5, 1939",ok,11,14951,pdf_cache/item_950_april-5-1939.pdf,extracted_text_all/item_950_april-5-1939.txt,33278
951,1576,"April 12, 1939","April 12, 1939",ok,2,1830,pdf_cache/item_951_april-12-1939.pdf,extracted_text_all/item_951_april-12-1939.txt,33298
952,1577,"April 18, 1939","April 18, 1939",ok,5,5718,pdf_cache/item_952_april-18-1939.pdf,extracted_text_all/item_952_april-18-1939.txt,33349
953,1578,"May 1, 1939","May 1, 1939",ok,2,2453,pdf_cache/item_953_may-1-1939.pdf,extracted_text_all/item_953_may-1-1939.txt,33373
954,1579,"May 2, 1939","May 2, 1939",ok,11,13653,pdf_cache/item_954_may-2-1939.pdf,extracted_text_all/item_954_may-2-1939.txt,33502
955,1580,"May 18, 1939","May 18, 1939",ok,8,10387,pdf_cache/item_955_may-18-1939.pdf,extracted_text_all/item_955_may-18-1939.txt,33638
956,1581,"May 18, 1939","May 18, 1939",ok,6,7856,pdf_cache/item_956_may-18-1939.pdf,extracted_text_all/item_956_may-18-1939.txt,33723
957,1582,"May 22, 1939","May 22, 1939",ok,2,2060,pdf_cache/item_957_may-22-1939.pdf,extracted_text_all/item_957_may-22-1939.txt,33742
958,1583,"May 26, 1939","May 26, 1939",ok,8,9649,pdf_cache/item_958_may-26-1939.pdf,extracted_text_all/item_958_may-26-1939.txt,33847
959,1584,"June 7, 1939","June 7, 1939",ok,2,2610,pdf_cache/item_959_june-7-1939.pdf,extracted_text_all/item_959_june-7-1939.txt,33876
960,1585,"June 8, 1939","June 8, 1939",ok,14,20191,pdf_cache/item_960_june-8-1939.pdf,extracted_text_all/item_960_june-8-1939.txt,34102
961,1586,"June 9, 1939","June 9, 1939",ok,8,10146,pdf_cache/item_961_june-9-1939.pdf,extracted_text_all/item_961_june-9-1939.txt,34203
962,1587,"June 16, 1939","June 16, 1939",ok,5,6413,pdf_cache/item_962_june-16-1939.pdf,extracted_text_all/item_962_june-16-1939.txt,34270
963,1588,"June 23, 1939","June 23, 1939",ok,12,15001,pdf_cache/item_963_june-23-1939.pdf,extracted_text_all/item_963_june-23-1939.txt,34443
964,1589,"June 29, 1939","June 29, 1939",ok,5,6123,pdf_cache/item_964_june-29-1939.pdf,extracted_text_all/item_964_june-29-1939.txt,34489
965,1590,"June 29, 1939: Suggestions for style for Pickwick","June 29, 1939",ok,2,2247,pdf_cache/item_965_june-29-1939-suggestions-for-style-for-pickwick.pdf,extracted_text_all/item_965_june-29-1939-suggestions-for-style-for-pickwick.txt,34516
966,1591,"June 29, 1939: The Adventures Of Samuel Pickwick, Esq.","June 29, 1939",ok,5,4782,pdf_cache/item_966_june-29-1939-the-adventures-of-samuel-pickwick-esq.pdf,extracted_text_all/item_966_june-29-1939-the-adventures-of-samuel-pickwick-esq.txt,34545
967,1592,"June 30, 1939","June 30, 1939",ok,5,6951,pdf_cache/item_967_june-30-1939.pdf,extracted_text_all/item_967_june-30-1939.txt,34614
968,1593,"July, 1939","July, 1939",ok,2,1972,pdf_cache/item_968_july-1939.pdf,extracted_text_all/item_968_july-1939.txt,34631
969,1594,"July, 1939","July, 1939",ok,7,9516,pdf_cache/item_969_july-1939.pdf,extracted_text_all/item_969_july-1939.txt,34758
970,1595,"July, 1939","July, 1939",ok,5,6731,pdf_cache/item_970_july-1939.pdf,extracted_text_all/item_970_july-1939.txt,34838
971,1596,"July, 1939","July, 1939",ok,5,6663,pdf_cache/item_971_july-1939.pdf,extracted_text_all/item_971_july-1939.txt,34920
972,1597,"July, 1939","July, 1939",ok,5,6981,pdf_cache/item_972_july-1939.pdf,extracted_text_all/item_972_july-1939.txt,34982
973,1598,"July, 1939","July, 1939",ok,1,741,pdf_cache/item_973_july-1939.pdf,extracted_text_all/item_973_july-1939.txt,34992
974,1599,"July 7, 1939","July, 1939",ok,10,13003,pdf_cache/item_974_july-7-1939.pdf,extracted_text_all/item_974_july-7-1939.txt,35139
975,1601,"July 11, 1939","July 11, 1939",ok,5,6023,pdf_cache/item_975_july-11-1939.pdf,extracted_text_all/item_975_july-11-1939.txt,35213
976,1604,"July 14, 1939","July 14, 1939",ok,10,12316,pdf_cache/item_976_july-14-1939.pdf,extracted_text_all/item_976_july-14-1939.txt,35372
977,1605,"July 17, 1939: Adventure of Samuel Pickwick, Esq.","July 17, 1939",ok,5,6711,pdf_cache/item_977_july-17-1939-adventure-of-samuel-pickwick-esq.pdf,extracted_text_all/item_977_july-17-1939-adventure-of-samuel-pickwick-esq.txt,35422
978,1606,"July 18, 1939","July 18, 1939",ok,10,13597,pdf_cache/item_978_july-18-1939.pdf,extracted_text_all/item_978_july-18-1939.txt,35547
979,1607,"July 21, 1939","July 21, 1939",ok,6,7190,pdf_cache/item_979_july-21-1939.pdf,extracted_text_all/item_979_july-21-1939.txt,35640
980,1608,"July 25, 1939","July 25, 1939",ok,4,4620,pdf_cache/item_980_july-25-1939.pdf,extracted_text_all/item_980_july-25-1939.txt,35714
981,1609,"July 29, 1939","July 29, 1939",ok,7,7632,pdf_cache/item_981_july-29-1939.pdf,extracted_text_all/item_981_july-29-1939.txt,35791
982,1610,"August 2, 1939","August 2, 1939",ok,2,2110,pdf_cache/item_982_august-2-1939.pdf,extracted_text_all/item_982_august-2-1939.txt,35808
983,1611,"August 14, 1939","August 14, 1939",ok,8,11358,pdf_cache/item_983_august-14-1939.pdf,extracted_text_all/item_983_august-14-1939.txt,35928
984,1616,"August 16, 1939","August 16, 1939",ok,4,5245,pdf_cache/item_984_august-16-1939.pdf,extracted_text_all/item_984_august-16-1939.txt,35990
985,1617,"August 18, 1939","August 18, 1939",ok,7,8953,pdf_cache/item_985_august-18-1939.pdf,extracted_text_all/item_985_august-18-1939.txt,36096
986,1618,"August 19, 1939","August 19, 1939",ok,3,3327,pdf_cache/item_986_august-19-1939.pdf,extracted_text_all/item_986_august-19-1939.txt,36101
987,1619,"August 20, 1939","August 20, 1939",ok,3,3768,pdf_cache/item_987_august-20-1939.pdf,extracted_text_all/item_987_august-20-1939.txt,36134
988,1620,"August 21, 1939","August 21, 1939",ok,10,13348,pdf_cache/item_988_august-21-1939.pdf,extracted_text_all/item_988_august-21-1939.txt,36277
989,1621,"August 22, 1939","August 22, 1939",ok,12,16721,pdf_cache/item_989_august-22-1939.pdf,extracted_text_all/item_989_august-22-1939.txt,36438
990,1622,"August 30, 1939","August 30, 1939",ok,11,14401,pdf_cache/item_990_august-30-1939.pdf,extracted_text_all/item_990_august-30-1939.txt,36554
991,1623,"August 31, 1939","August 31, 1939",ok,1,516,pdf_cache/item_991_august-31-1939.pdf,extracted_text_all/item_991_august-31-1939.txt,36559
992,1624,"August, 1939: Discussion between Michael Chekhov and Dorothy Elmhirst: ""What is the role of the theatre in life?""","August, 1939",ok,13,20199,pdf_cache/item_992_august-1939-discussion-between-michael-chekhov-and-dorothy-elmhirst-what-is-the-role-of-th.pdf,extracted_text_all/item_992_august-1939-discussion-between-michael-chekhov-and-dorothy-elmhirst-what-is-the-role-of-th.txt,36775
993,1625,"September, 1939: The Possessed by Dostoyevsky: The historical background and some of the ideas underlying the play as described by Eugene Somoff","September, 1939",ok,7,9264,pdf_cache/item_993_september-1939-the-possessed-by-dostoyevsky-the-historical-background-and-some-of-the-idea.pdf,extracted_text_all/item_993_september-1939-the-possessed-by-dostoyevsky-the-historical-background-and-some-of-the-idea.txt,36778
994,1626,"September 1, 1939","September 1, 1939",ok,2,1813,pdf_cache/item_994_september-1-1939.pdf,extracted_text_all/item_994_september-1-1939.txt,36797
995,1627,"September 5, 1939","September 5, 1939",ok,10,13340,pdf_cache/item_995_september-5-1939.pdf,extracted_text_all/item_995_september-5-1939.txt,36945
996,1628,"September 6, 1939","September 6, 1939",ok,2,2149,pdf_cache/item_996_september-6-1939.pdf,extracted_text_all/item_996_september-6-1939.txt,36960
997,1629,"September 7, 1939","September 7, 1939",ok,2,1353,pdf_cache/item_997_september-7-1939.pdf,extracted_text_all/item_997_september-7-1939.txt,36970
998,1630,"September 11, 1939","September 11, 1939",ok,2,1441,pdf_cache/item_998_september-11-1939.pdf,extracted_text_all/item_998_september-11-1939.txt,36986
999,1631,"September 13, 1939","September 13, 1939",ok,1,1286,pdf_cache/item_999_september-13-1939.pdf,extracted_text_all/item_999_september-13-1939.txt,37000
1000,1632,"September 15, 1939","September 15, 1939",ok,4,5696,pdf_cache/item_1000_september-15-1939.pdf,extracted_text_all/item_1000_september-15-1939.txt,37071
1001,1633,"September 20, 1939","September 20, 1939",ok,7,9716,pdf_cache/item_1001_september-20-1939.pdf,extracted_text_all/item_1001_september-20-1939.txt,37181
1002,1634,"September 22, 1939","September 22, 1939",ok,12,17298,pdf_cache/item_1002_september-22-1939.pdf,extracted_text_all/item_1002_september-22-1939.txt,37302
1003,1635,"September 24, 1939","September 24, 1939",ok,4,5406,pdf_cache/item_1003_september-24-1939.pdf,extracted_text_all/item_1003_september-24-1939.txt,37357
1004,1636,"September 25, 1939","September 25, 1939",ok,2,2305,pdf_cache/item_1004_september-25-1939.pdf,extracted_text_all/item_1004_september-25-1939.txt,37376
1005,1637,"September 25, 1939","September 25, 1939",ok,15,21610,pdf_cache/item_1005_september-25-1939.pdf,extracted_text_all/item_1005_september-25-1939.txt,37597
1006,1638,"September 26, 1939","September 26, 1939",ok,4,5398,pdf_cache/item_1006_september-26-1939.pdf,extracted_text_all/item_1006_september-26-1939.txt,37655
1007,1639,"October 2, 1939","October 2, 1939",ok,14,19333,pdf_cache/item_1007_october-2-1939.pdf,extracted_text_all/item_1007_october-2-1939.txt,37853
1008,1640,"October 2, 1939","October 2, 1939",ok,9,12240,pdf_cache/item_1008_october-2-1939.pdf,extracted_text_all/item_1008_october-2-1939.txt,37994
1009,1641,"October 5, 1939","October 5, 1939",ok,16,22105,pdf_cache/item_1009_october-5-1939.pdf,extracted_text_all/item_1009_october-5-1939.txt,38235
1010,1642,"October 5, 1939: Graduation of six students -- Recipients of actor's diplomas and teacher's certificates","October 5, 1939",ok,5,7033,pdf_cache/item_1010_october-5-1939-graduation-of-six-students-recipients-of-actor-s-diplomas-and-teacher-s-cer.pdf,extracted_text_all/item_1010_october-5-1939-graduation-of-six-students-recipients-of-actor-s-diplomas-and-teacher-s-cer.txt,38279
1011,1643,"November 1, 1939","November 1, 1939",ok,5,5905,pdf_cache/item_1011_november-1-1939.pdf,extracted_text_all/item_1011_november-1-1939.txt,38356
1012,1644,"November 1, 1939: Interview with the Christian Science Monitor","November 1, 1939",ok,5,5744,pdf_cache/item_1012_november-1-1939-interview-with-the-christian-science-monitor.pdf,extracted_text_all/item_1012_november-1-1939-interview-with-the-christian-science-monitor.txt,38401
1013,1645,"November 13, 1939","November 13, 1939",ok,9,11637,pdf_cache/item_1013_november-13-1939.pdf,extracted_text_all/item_1013_november-13-1939.txt,38541
1014,1646,"November 15, 1939","November 15, 1939",ok,6,7480,pdf_cache/item_1014_november-15-1939.pdf,extracted_text_all/item_1014_november-15-1939.txt,38616
1015,1647,"November 17, 1939: Meeting with members of the group","November 17, 1939",ok,8,11146,pdf_cache/item_1015_november-17-1939-meeting-with-members-of-the-group.pdf,extracted_text_all/item_1015_november-17-1939-meeting-with-members-of-the-group.txt,38735
1016,1648,"November 30, 1939: Fairy Tale - The Mother - from H. C.  Anderson","November 30, 1939",ok,2,2966,pdf_cache/item_1016_november-30-1939-fairy-tale-the-mother-from-h-c-anderson.pdf,extracted_text_all/item_1016_november-30-1939-fairy-tale-the-mother-from-h-c-anderson.txt,38767
1017,1649,"December 8, 1939","December 8, 1939",ok,11,14909,pdf_cache/item_1017_december-8-1939.pdf,extracted_text_all/item_1017_december-8-1939.txt,38904
